Country,Baseline.Num,Baseline.FT,Intervention.Num,Intervention.FT,Baseline.Rate,Intervention.Rate,site,age
Uganda,1,12,2,18.1479452054794,0.0833333333333333,0.110205314009662,55,0-4
Uganda,1,12,11,17.9835616438356,0.0833333333333333,0.611669713589275,57,0-4
Uganda,0,12,12,18.0493150684931,0,0.664845173041896,58,0-4
Uganda,0,12,7,14.9260273972603,0,0.468979441997062,59,0-4
Uganda,4,12,11,18.0493150684931,0.333333333333333,0.609441408621738,65,0-4
Uganda,0,12,12,17.9506849315068,0,0.66849816849817,67,0-4
Uganda,3,12,7,16.8986301369863,0.25,0.414234760051881,83,0-4
Uganda,31,12,52,16.3397260273973,2.58333333333333,3.18242790073775,84,0-4
Uganda,0,12,14,18.5753424657534,0,0.753687315634219,95,0-4
Uganda,0,12,13,18.0493150684931,0,0.720248937462054,101,0-4
Uganda,4,12,14,17.0301369863014,0.333333333333333,0.822072072072071,102,0-4
Uganda,1,12,5,17.9506849315068,0.0833333333333333,0.278540903540904,113,0-4
Uganda,0,12,4,17.786301369863,0,0.224892174984597,114,0-4
Uganda,0,12,8,18.2465753424658,0,0.438438438438437,115,0-4
Uganda,1,12,2,17.4904109589041,0.0833333333333333,0.114348370927318,124,0-4
Zimbabwe,29,12,14,25.0849315068493,2.41666666666667,0.558103975535169,2,0-4
Zimbabwe,1,12,3,15.2219178082192,0.0833333333333333,0.197084233261339,16,0-4
Zimbabwe,11,12,16,25.5123287671233,0.916666666666667,0.627147766323024,18,0-4
Zimbabwe,2,12,87,24.8876712328767,0.166666666666667,3.49570673712021,21,0-4
Zimbabwe,0,12,1,14.0712328767123,0,0.0710669781931466,35,0-4
Zimbabwe,0,12,3,24.9534246575342,0,0.120223978919631,39,0-4
Zimbabwe,1,12,2,13.6109589041096,0.0833333333333333,0.146940418679549,75,0-4
Zimbabwe,2,12,9,24.8876712328767,0.166666666666667,0.361624834874505,77,0-4
Zimbabwe,16,12,1,23.1452054794521,1.33333333333333,0.0432054924242423,91,0-4
Zimbabwe,5,12,9,23.7698630136986,0.416666666666667,0.378630705394191,94,0-4
Zimbabwe,3,12,10,24.8876712328767,0.25,0.401805372082783,108,0-4
Zimbabwe,1,12,2,14.5972602739726,0.0833333333333333,0.137012012012012,117,0-4
Zimbabwe,4,12,4,24.8876712328767,0.333333333333333,0.160722148833113,119,0-4
Cote d'Ivoire,32,12,36,22.7506849315068,2.66666666666667,1.58236994219654,9,5-14
Cote d'Ivoire,51,12,133,19.6602739726027,4.25,6.76491081382387,10,5-14
Cote d'Ivoire,13,12,24,23.2767123287671,1.08333333333333,1.03107344632768,11,5-14
Cote d'Ivoire,20,12,17,17.2602739726027,1.66666666666667,0.984920634920637,12,5-14
Cote d'Ivoire,5,12,3,22.8821917808219,0.416666666666667,0.131106321839081,32,5-14
Cote d'Ivoire,8,12,9,19.5945205479452,0.666666666666667,0.459312080536913,37,5-14
Cote d'Ivoire,1,12,13,21.2712328767123,0.0833333333333333,0.611154044307059,38,5-14
Cote d'Ivoire,7,12,18,22.3561643835616,0.583333333333333,0.805147058823531,44,5-14
Cote d'Ivoire,12,12,19,20.8109589041096,1,0.912980516061084,45,5-14
Cote d'Ivoire,13,12,5,20.7780821917808,1.08333333333333,0.240638185654009,46,5-14
Cameroon,2,12,1,12.8876712328767,0.166666666666667,0.0775935374149661,8,5-14
Cameroon,4,12,4,22.3232876712329,0.333333333333333,0.179185076092292,13,5-14
Cameroon,3,12,2,22.3561643835616,0.25,0.0894607843137257,20,5-14
Cameroon,1,12,3,23.2767123287671,0.0833333333333333,0.128884180790961,34,5-14
Cameroon,1,12,8,16.8657534246575,0.0833333333333333,0.474333983105914,40,5-14
Cameroon,5,12,5,23.3424657534247,0.416666666666667,0.214201877934272,41,5-14
Cameroon,25,12,12,17.8849315068493,2.08333333333333,0.670955882352942,42,5-14
Cameroon,6,12,8,17.227397260274,0.5,0.464376590330788,43,5-14
Cameroon,36,12,45,16.9972602739726,3,2.64748549323017,47,5-14
Cameroon,4,12,3,19.9890410958904,0.333333333333333,0.150082236842105,48,5-14
Cameroon,1,12,4,21.6,0.0833333333333333,0.185185185185185,49,5-14
Cameroon,7,12,12,21.8958904109589,0.583333333333333,0.548048048048048,50,5-14
Cameroon,6,12,3,20.0219178082192,0.5,0.14983579638752,51,5-14
Cameroon,9,12,14,21.9287671232877,0.75,0.638430784607695,86,5-14
DRC,15,12,48,22.2904109589041,1.25,2.15339233038348,5,5-14
DRC,10,12,28,22.1917808219178,0.833333333333333,1.26172839506173,14,5-14
DRC,28,12,68,22.158904109589,2.33333333333333,3.06874381800198,15,5-14
DRC,54,12,74,22.0602739726027,4.5,3.35444610034775,22,5-14
DRC,30,12,70,22.1260273972603,2.5,3.16369489846458,23,5-14
DRC,10,12,54,22.2904109589041,0.833333333333333,2.42256637168142,24,5-14
